ib,cogs,gsubind,dltt,che,emp,at,ebitda,dlc,isin,gvkey,conm,seq,lct,invt,ebit,fyear,ivch,naics,lt,ggroup,datadate,gind,fincf,xint,oibdp,ceq,sale,dp,xsga,loc,ppent,rect,dvt,capx,sic,xrd,ivst,revt,gsector,oancf,act,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,cluster,cluster_name,proximity_score,growth_score,trends_score,volatility_score,quality_score,relative_score,overall_score
1243.7,25943.1,55101010.0,18526.4,8757.7,28.597,64277.7,7773.0,4278.5,DE0005220008,216524,ENBW ENERGIE BADEN,10232.9,13964.3,3014.3,6067.8,2024.0,1248.6,2211.0,46509.9,5510.0,2024-12-31,551010.0,2380.3,889.0,7773.0,10232.9,34936.7,1705.2,3666.6,DEU,29670.5,5242.4,433.4,5483.5,4911.0,44.8,3926.1,34936.7,55.0,2620.2,21484.3,9.439976850447357,12.153934857176363,17.36798266579271,22.24880999064022,3.559866844893765,22.24880999064022,25.74255725354713,21.09856637678942,1.538516073129337,1.3226584934439964,0.6271492305378716,0.9083018840901442,11.699236282567671,1.8104740591621145,2.228586226778333,15.9198291164743,72.35775393332369,6.825421822272216,1.8071786954843687,35.4787119016393,0.543527537544125,1221.6910864776023,6.664256828933313,54.7697979488618,84.926452698738,4.645837765957446,8.606674849882227,21.78064865419889,15.695529343069037,3.2157518179685667,-2863.3,-8.19567961484628,209.27791771620488,43.18204291505982,6.281474459830546,0.1282319165805585,34.847632065610675,65.15236793438933,-21.991568756168256,-0.6817173963092782,130.648868814776,-18.287149339345344,24.51746219174349,0.9007487912192432,-0.1281866030899729,0.4843372271521028,-0.1773859004519628,5.072178113991962,1.210363939794482,4.07637485473189,3.599864914724167,0.3469054074817645,-0.4793687169800782,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.6851586564985748,0.09788683972382196,0.03992667837698546,-0.30636030514708756,0.12918587341285087,2.763610970883713,-0.2877314355266448,0.3142750748008266,-1.6026371861864448,0.7639299664814345,-0.13947063530608905,0.32912305223061455,-0.16752600628703604,0,Stable,14.616393279454332,33.06666542160292,90.38685229867755,90.82826006584726,54.57595525493228,51.61241330773468,10.80655712502217
91.0,669.586,45203010.0,463.899,85.573,4.071,1740.009,220.135,17.217,DE000A2NB601,218000,JENOPTIK AG,960.337,260.817,267.009,147.082,2024.0,,333310.0,772.813,4520.0,2024-12-31,452030.0,-62.385,22.468,220.135,960.337,1115.787,73.053,165.76,DEU,419.917,232.805,21.75,83.235,3827.0,99.441,0.676,1115.787,45.0,167.12,588.719,8.452944783618936,9.475840251911569,13.181906582528743,19.729123927774744,8.15567845834375,19.729123927774744,39.989800920785065,10.32708062427856,2.257210994682095,1.233470210914166,0.3280959446661835,0.3306878002584187,18.84484505539914,0.4830585513210467,0.500986632817438,55.19149613593952,44.414310500692814,6.546288054121417,1.7968201331001432,27.650201809300984,0.6412535797228636,274.0817980840089,4.792796546465927,76.15595539291996,37.634154188926736,3.402806326280413,2.50772820391822,18.2974915646988,7.459757104178485,1.1393782596197282,83.885,7.518011950309512,49.80552896122546,113.62369290599804,1.8118733319657576,8.912184852485286,23.9010989010989,76.0989010989011,4.665737377679058,4.3851745023132604,-11.806759098786824,-5.059136438232148,5.848466351289483,0.4407378857090055,0.0350220547211026,0.383648736051978,0.0072185718835734,1.6762282502380683,0.1878283872328744,9.604548022452756,2.5902597818907727,0.7604788523854166,0.322831167885967,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.4219077007726488,-0.2685066994027004,-0.620991473682871,-0.11084090848303703,0.09273324644713957,-0.5635417312752768,0.17141841686408188,-0.5989166400276281,0.3195371735836528,1.2167325696037534,0.5135134054268762,0.3799696720886175,-0.10783337199958025,0,Stable,39.35682593720004,78.85568940628353,92.66133835989012,89.72439729935415,42.5523831165986,50.3617068082714,27.571083785822548
-137.849,1295.94,25101010.0,320.667,124.399,9.078,1759.303,119.706,44.687,DE0007856023,220295,ELRINGKLINGER AG,636.859,602.484,419.759,11.636,2024.0,0.029,339991.0,1073.971,2510.0,2024-12-31,251010.0,-59.248,26.431,119.706,636.859,1803.136,108.07,263.662,DEU,715.129,233.211,9.504,108.317,3050.0,133.038,12.7,1803.136,25.0,168.022,851.562,0.6613982923919302,-21.64513652158484,0.6453201533328601,6.638767125718747,-7.644958561084687,6.638767125718747,28.128549371761192,1.2152150437690463,1.4134184476268248,0.7167045099952861,0.2064768524973277,0.2275562504564436,14.157765887968129,0.5035133365470221,0.5736811444919518,36.19950628174908,61.0452548537688,0.4402406265370209,2.012889913621706,20.766974193757413,1.024914980534905,198.62701035470369,7.731779375758433,47.20776192145241,39.66029184709306,7.239242325697171,3.0873429753739647,20.326799874723115,6.007145329026762,1.0022855556583696,59.705,3.3111756406616037,64.46596279058696,1443.984187005844,2.7624686155020184,7.378145630723362,,,-2.3812204946078164,-12.393031092378804,-5.200501253132838,2.079023406110569,52.10498230635285,-0.8535960562738824,-0.0118516520726113,-0.841471770727287,0.709805219909235,3.378508538878221,0.1335823210376088,9.550486755266146,2.782741537123024,0.7021783634218506,-0.5065758480843952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.8835903570070857,-0.305654606291066,-0.5523769290089612,0.35163201888268975,0.1885262264689845,-0.3329651598220614,0.053494838677859216,0.4633712037091347,-0.6707528121764276,0.85413668731985,-0.8298291736064926,0.8881890190332005,-0.773824349404947,0,Stable,27.395416733617118,41.846290909027594,98.87417462170094,92.84318813702693,39.8515844705978,49.13804984924613,17.23511032980099
2777.0,6826.0,35202010.0,6997.0,3075.0,59.02,51567.0,5892.0,3273.0,DE0006599905,220301,MERCK KGAA,29912.0,11294.0,4484.0,4086.0,2024.0,,325412.0,21580.0,3520.0,2024-12-31,352020.0,-985.0,267.0,5892.0,29912.0,21156.0,1806.0,5895.0,DEU,10025.0,4900.0,284.0,1702.0,2834.0,2279.0,558.0,21156.0,35.0,4586.0,13450.0,7.923672115888068,9.2838994383525,19.313669880884856,27.850255246738516,13.12629986764984,27.850255246738516,67.73492153526186,11.070470616922702,1.190897821852311,0.7938728528422171,0.2722684611298034,0.3216752257836019,4.180968448814164,0.2339194971917625,0.3433404653650709,58.006089165551614,41.84846898210096,15.303370786516854,1.2211473183978276,19.915837648108287,0.4102623771016347,358.4547610979329,4.317551020408163,84.53866515409341,47.38608432595954,9.8126159554731,1.5223015165031222,15.465316966276882,8.044999054641709,0.9424141749723144,2884.0,13.632066553223671,37.112952464020935,112.23690651003426,1.7239569403583843,10.772357723577237,10.2268635217861,89.7731364782139,0.7764492926213507,6.334673677698732,-6.180453996312075,45.877592311583214,-5.810736026563368,0.4800962578109951,-0.0469521536989682,0.4079049800083901,-0.2417139446496186,2.636490576860873,0.2329913084873707,8.893284464870945,1.5872687760401074,0.3647513264064865,0.2689354965133424,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.519470747095261,-0.4900944884264875,-0.6209225452891173,-0.03397973907775823,-0.19969318182971435,-0.24880722987257284,-0.09653663114480096,-0.4869338170894111,0.3019280040475319,0.23517465807942695,0.37058878369709836,-0.16465646963865466,0.056206927940263864,0,Stable,58.09126770777399,79.51920293298795,92.4659934476939,76.61388458670228,72.9015670854593,49.09770502653683,35.16438752305779
416.096,15509.246,15104025.0,235.406,364.209,6.979,7846.232,679.112,147.816,DE0006766504,220303,AURUBIS AG,4554.9,2207.551,3545.794,477.547,2024.0,,331410.0,3290.333,1510.0,2024-09-30,151040.0,17.205,36.056,679.112,4554.9,17183.261,201.565,633.348,DEU,1926.662,717.167,65.489,846.67,3330.0,13.526,41.839,17183.261,15.0,537.473,4740.018,6.086322708785568,9.135129201519243,2.779140699777534,3.9521718258251446,2.4215194077538604,3.9521718258251446,9.742126363558114,9.96902911839035,2.147183915569788,0.5409723263471603,0.1649832778495264,0.1839359543675321,32.2762186996255,0.0516819249599332,0.0841340095282004,58.0520688146871,41.93519895919468,13.244591746172622,0.0279968547161587,4.88415331078663,2.1900016466502645,2462.137985384725,23.95991589127776,15.233776347807323,11.21243517164757,6.785186539449477,4.373983937025106,13.782105856671077,4.92729523226121,4.20048123434128,-309.197,-1.7994081565774973,157.5279130300499,112.54871248275036,1.7225914948736527,0.0787161412493239,15.738916019380143,84.26108398061986,0.4361597415107221,8.080314274926636,-3.4716459197787097,491.4023947056357,35.47001777636976,0.1421246840263757,-0.0178235605765529,0.2790324510698908,-0.2978989675856014,1.5227710416822389,0.0719072939113469,6.850077846283413,2.6928259874766445,0.0958213953771449,0.3665091022160684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True,-0.43997854484815246,-0.4076752334560412,-0.6562994275848241,-0.27113755853775845,0.19391460889837625,-0.618509379097289,0.8088468304050281,1.6138910693576431,0.699891020033669,-0.568533421617457,1.495458225288387,-1.275383137747038,0.5532806975983694,0,Stable,17.943900589322165,56.154066142316125,94.07390987098314,90.87232645304168,54.694783118824205,51.25368936376804,15.600670157076284
35.94,1506.518,55103010.0,256.7,93.088,1.492,1732.074,90.445,10.628,,220307,PFALZWERKE AG,378.966,264.951,19.184,27.879,2024.0,6.113,221122.0,1347.032,5510.0,2024-12-31,551030.0,33.214,3.177,90.445,378.966,1787.197,62.566,146.151,DEU,793.789,270.851,11.062,134.034,4911.0,84.1,0.0,1787.197,55.0,49.506,441.204,1.609573263036106,9.483700384731083,1.5599287599520366,5.060717984642992,2.0109702511810394,5.060717984642992,15.704983837819777,4.385793797371576,1.665228664922948,1.592822823842899,0.3513404365335477,0.3513404365335477,10.175835443520311,0.6773694737786503,0.7054142060237593,21.879319243866025,77.76988742975183,8.7752596789424,1.9264746531040964,15.433982612752107,1.0318248527487854,1197.853217158177,6.598450808747244,55.31601440691765,44.41530508388275,10.1399522277635,78.52992076730608,21.01174661128797,7.499676868302711,2.142281750471502,-84.52799999999999,-4.729640884580714,270.7429402496667,177.5745184547509,4.570526115799306,4.705692769179894,30.77907623817473,69.22092376182526,-9.603162680691558,-2.583562522145544,6.0412224591329,5505.305039787761,0.8714892079833669,-0.0338291273771425,-0.024185162627496,0.4447856134358746,-0.3934115859431578,1.2853282924683085,0.1731064487616404,2.858191971012785,1.5646567341546296,0.0076198450706863,-0.4018040529017558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True,-0.9900095389950581,-0.3643387528210189,-0.5914575354736077,0.02800341392754431,-0.7099093458658239,-0.7122325920005439,3.34414092618104,4.404717852433642,-2.800650303387519,-1.5421524701135982,1.8610367689438627,-1.1032127805341527,2.8016057435136923,0,Stable,1.9801802658968626,2.9285551814851485,94.90113676822484,76.13296109533103,46.147682341328974,51.346521476892654,1.2313553835815174
756.0,10488.0,25203010.0,4410.0,2530.0,46.045,20655.0,2493.0,1177.0,DE000A1EWWW0,221244,ADIDAS AG,5476.0,9593.0,4989.0,1323.0,2024.0,,316210.0,14787.0,2520.0,2024-12-31,252030.0,-1559.0,221.0,2493.0,5476.0,23683.0,1170.0,10915.0,DEU,4912.0,3145.0,357.0,419.0,3021.0,170.0,75.0,23683.0,25.0,2910.0,11904.0,6.405228758169934,13.805697589481372,5.586285521259975,10.526538023054512,3.1921631550057006,10.526538023054512,55.715069881349486,13.382561197653247,1.2409048264359428,0.7208381111226936,0.2637339726884186,0.2715521734598144,11.188574195110142,0.8053323593864135,1.0202702702702702,26.5117404986686,71.59041394335513,5.986425339366516,1.2262334536702768,27.049140643911883,1.1465988864681675,514.3446628298403,7.530365659777424,48.47042182155977,20.74061563146561,10.247944612721763,2.1022248947684905,27.47518760590656,1.769201536967445,0.3581196581196581,2491.0,10.518093146983068,14.398625429553263,219.95464852607708,3.7719138056975896,0.7178144660727104,47.22222222222222,52.77777777777778,10.528772109954732,14.622641509433954,-10.698008184480512,9.880899867666514,15.426997245179065,-0.4227210971496479,0.1074996125257679,-0.1593547544487529,0.5446956087812201,3.247124986310203,0.4094297892355455,14.088598402323893,5.595751210865922,0.1864242996914177,0.5394375436823811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,0.08703174649777246,-0.24065685089901637,-0.4697591680153647,-0.5535940214097145,0.4032772248607342,-0.5857652484160599,-0.40901082730509425,-0.7720874548648653,0.49184669761765126,-0.06572465655442064,0.6111792455146596,-1.2470248463891038,0.34092578767373705,0,Stable,33.82711844276903,51.56138446277541,96.39520787686409,64.71263639416983,50.022739412776396,51.63937387483914,21.265055046523923
11209.0,67748.0,50101020.0,134361.0,8478.0,198.194,304934.0,46037.0,15391.0,DE0005557508,221616,DEUTSCHE TELEKOM,63296.0,35182.0,2451.0,24399.0,2024.0,,517111.0,206294.0,5010.0,2024-12-31,501010.0,-20282.0,6713.0,46037.0,63296.0,118397.0,21638.0,0.0,DEU,92727.0,22303.0,4400.0,11198.0,4813.0,21.0,6.0,118397.0,50.0,39874.0,37161.0,8.001403582414556,17.708859959555106,20.607785670245025,38.8835865773626,9.4673006917405,38.8835865773626,42.77895554786016,12.344111263451332,1.0562503552953215,0.9865840486612472,0.2409754988346313,0.2411460405889375,0.648992896823575,2.1227407735085944,2.3658998988877653,20.75727862422688,67.65201650193157,3.634589602264264,3.0687056063601017,49.10964339824355,0.3882709045236018,597.3793353986498,5.30856835403309,68.75676748566264,78.31870739968073,59.8266801414856,27.64096287229702,10.094315491221051,9.458009915791784,0.5175154820223681,28676.0,24.22020828230445,28.083462908160705,163.4247305217427,4.817587209302325,0.0177369359020921,39.25417075564279,60.74582924435721,3.2312910341700807,5.039182928299546,-0.7302706709674811,14.740717029449414,-9.003738013976925,0.9083638954089496,0.0960900661978899,-0.0224471425658448,1.3659145704370923,3.561205423752282,0.641028743180756,13.076272242518051,1.403101318913199,0.7156791433631443,-0.3789588016963779,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.5954689598326159,-0.22305481164687954,-0.7517007883754401,0.19520175736884873,-0.16870608942777682,-0.4717288064503399,0.45602010823534306,-0.3904808270006297,-0.6558487269601658,0.7005621768076504,0.007878784827337124,0.9013831506883723,-0.9010871734348158,0,Stable,38.307429158731125,79.3978140296085,90.42755065609326,74.36012193203257,43.21024822228877,50.06533589118645,27.232643767933723
-5.227,181.482,45103020.0,425.563,130.007,4.707,2364.646,157.018,6.648,,222247,SOFTWARE GMBH,1456.741,444.979,0.0,97.764,2023.0,0.875,511210.0,907.905,4510.0,2023-12-31,451030.0,-266.48,63.766,157.018,1456.741,1000.181,59.254,412.629,DEU,58.113,160.769,3.7,9.646,7372.0,196.191,0.0,1000.181,45.0,-1.343,1513.244,4.13440320453886,-0.3588146417242324,9.77463079182668,15.69895848851358,-0.5226054084210758,15.69895848851358,81.85508422975441,5.193847540036041,3.4007087974938144,3.4007087974938144,0.2921643493288448,0.2921643493288448,45.176529594704654,0.2921336050814798,0.2966972165951257,61.605035172283706,38.39496482771628,1.5331681460339366,1.9246455820351809,18.2780424638614,0.4229728255307559,212.4879966008073,6.221230461096356,58.67006571810502,5.810248345049546,0.9362667502913604,,12.296808909240536,0.9644254389955418,0.1627906976744186,-10.989,-1.098701135094548,,-1.3737162963872185,1.6232439397257303,19.61554958552502,,,4.384176970129605,-11.71439718787861,-5.784627702161737,-322.7199027158492,-28.36242109171927,-1.5867969667914168,-0.0046997039002349,-0.0509871468777008,-2.141941446835073,6.221738615381914,0.0857709407535484,-0.0567949705791057,3.860321517748916,0.5962530846146866,-0.3652052625999272,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True,-0.6005116168732861,-0.5275129277396018,-0.07890298454386944,-0.1183901834038547,-0.8520838405221937,-0.35222361942410724,0.09998302037153504,-0.22030591208797545,-0.36414233847659866,0.6409101556555318,-0.5802872668081551,0.762086381327536,-0.8929016453879393,0,Stable,35.472145438558165,47.649564054007875,97.44272995344141,87.3318165677791,51.508600486685864,47.60883285573155,21.33629278352445
61.79,3243.715,20106020.0,1212.048,964.848,17.685,4978.375,295.497,113.163,DE0005565204,222340,DUERR AG,1219.056,2411.012,627.516,151.456,2024.0,,3339.0,3754.654,2010.0,2024-12-31,201060.0,-375.802,74.982,295.497,1219.056,4290.936,144.041,634.568,DEU,680.643,1221.942,48.441,115.432,3560.0,153.689,133.263,4290.936,20.0,384.265,3140.097,3.0422778517086395,5.068676090351879,3.5296727800181595,6.886539440345883,1.4400121558559718,6.886539440345883,24.405421101596477,6.22992681514242,1.3023979142368434,1.0421271233822147,0.4001838232244384,0.4554564639246921,14.645039797122555,0.9942512895223844,1.087079674764736,24.487026389133,75.41926833555127,2.019898108879464,1.2195149189331873,26.619348683054213,0.8619149822984407,242.63138252756573,3.511570925624948,103.94208396489718,15.86234332089782,5.885371390167126,5.169135129622194,43.925778994149695,2.690135672030532,0.8013829395797031,268.833,6.265136557618198,30.03968615408637,253.71394992605116,4.083795166095733,3.5817127079033577,78.39618061174947,21.60381938825053,-7.269801574729639,-3.444734614239564,-2.978933508887438,28.68364367430949,46.889952153110045,-0.4965662083968718,0.0570575702224736,0.0417947654047258,-0.0019644397701197,2.270022492596523,0.2455452133437113,7.718683305295403,1.7130674126114176,0.5263646183349368,-0.5931023291626563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True,-0.928592926199832,-0.31075587228240803,-0.7502297304701746,0.4273495609322472,0.22021443001208535,-0.2322831672833553,0.02130085602932365,0.37528980118288574,-0.8158903737557354,0.30856335699107196,-0.7967920897230598,0.7034328310420083,-0.7593731027462169,0,Stable,33.024547544502155,52.068807774150336,97.01486434428865,78.19943273433184,43.98149650004292,49.1148589216621,21.020140183923413
115.342,3478.644,25504030.0,1549.617,301.138,24.145,4394.077,519.867,382.419,DE0006084403,223089,HORNBACH-BAUMARKT AG,1670.35,1107.509,1199.091,220.139,2024.0,,444110.0,2723.727,2550.0,2025-02-28,255040.0,-223.404,71.261,519.867,1670.35,5847.008,299.728,1866.56,DEU,2552.384,133.852,88.2,102.09,5211.0,84.1,0.0,5847.008,25.0,293.846,1666.76,5.009903103655216,6.905259376777323,3.764985442126982,8.891162796425112,1.9726670461199989,8.891162796425112,40.50557139651597,6.836684972237295,1.5049629393530888,0.422271060551201,0.2719056910598469,0.2719056910598469,12.727382792791294,0.9277199389349536,1.1566653695333315,38.01367158563676,61.98632841436324,3.089193247358303,3.137144692777192,43.96909749191924,1.3306566999167286,242.16226962103957,43.6826345515943,8.35572313224131,43.65282209294053,10.45506936956751,2.901067558675697,9.899462389939911,1.7460212129006836,0.3406088186622538,191.756,3.279557681467171,34.74268834695725,133.48202726459192,2.630632502170204,1.4383424821720785,76.46824227081203,23.531757729187973,1.1598855149173026,3.2473713383834646,2.530893031551229,-40.31331803991024,-11.954946874568783,0.0922619794689531,0.1074227638393112,-0.1100295658151356,0.4920661200644018,1.1044119343611911,0.4925614583297832,6.687320226750691,2.765392281962057,0.0907249435167971,0.032137880620271,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,True,-0.5315374177766476,-0.5911909954702103,-0.3697985445784896,-0.14979163412610455,-0.40229286745414033,-0.08716948293265685,-0.3144046605446936,-0.3227634453473514,0.03643937567360131,-0.4837952605290362,-0.05387616758793047,-0.5235143131064212,-0.11054645705777978,0,Stable,57.53199909570681,81.67452723563876,94.09481474597123,91.43464178427335,64.86152180160309,49.36630226576515,35.26397872362854
-47.583,3684.958,50101020.0,3397.504,132.847,10.972,11935.709,1295.975,497.345,DE0005089031,225236,UNITED INTERNET AG,4781.247,1881.568,119.667,640.725,2024.0,,517.0,6390.975,5010.0,2024-12-31,501010.0,-101.754,148.024,1295.975,4781.247,6329.186,655.25,1255.137,DEU,2759.136,1292.487,69.1,774.598,7370.0,6.535,17.99,6329.186,50.0,954.121,1989.27,5.368135231849235,-0.9952006244396074,10.123339715407322,20.476171817355343,-0.7518028384692755,20.476171817355343,41.77832662841635,7.834020133392006,1.0572405568121908,0.9936409420228236,0.0706044107892991,0.0801655852990697,0.9023510878155624,0.7105895177555144,0.8146094523039701,40.05834089956449,53.54499678234448,4.328521050640437,2.902835317039295,32.63190314039996,0.5302731492532199,576.8488880787459,4.896904959198816,74.53687646405083,43.59385235320941,58.76572394198808,30.793435115779623,11.941762320110184,12.238509027859193,1.182141167493323,179.52300000000002,2.836431098722648,81.18446192883292,148.91271606383393,2.496359004251401,0.1032518241682263,,,1.866505204390112,6.13645696557934,0.0912242291552622,486.5422942464148,-2.9194427315977767,-0.5468603182232925,-0.0728668106173555,0.9960844831622924,-0.778187920511514,2.039358137012388,0.4132467835297932,7.993835975726284,4.339954980035436,0.7909672587684747,0.4524402035389427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True,-0.330626558097863,-0.12972303398907395,-0.3295083935699194,-0.6408792591055504,-0.1080308534033496,-1.0301348076528616,1.5090256736737002,1.1726321664568464,0.6411486176182071,1.1158727916204634,1.9159442577965093,-0.0009261992687724835,0.3380278335364046,0,Stable,15.908378472189389,70.13546556526364,97.1590521633495,79.9403043245935,37.512233111918704,52.30915721642665,16.883671223665303
-196.078,580.986,35203010.0,392.743,396.8,4.74,1912.502,22.181,46.677,DE0005664809,232623,EVOTEC SE,952.525,344.585,31.122,-78.919,2024.0,,541714.0,959.977,3520.0,2024-12-31,352030.0,-161.421,14.323,22.181,952.525,796.967,101.1,188.201,DEU,823.937,204.232,88.2,117.468,8731.0,50.451,90.413,796.967,35.0,18.22,681.964,-4.126479344858201,-20.58507650717829,-9.90241754050042,2.783176718734904,-24.60302622316859,2.783176718734904,27.100369275013897,-5.8664147218249445,1.97908788832944,1.8887705500819831,1.1515301014263537,1.4139123873645112,17.640713578338747,0.4123177869347261,0.4613212251646938,49.80517667432505,50.19482332567495,-5.509949033023808,1.921464316306749,22.97618512294366,0.4167143354621329,168.13649789029537,3.9022631125386815,93.5354663367492,103.38407989289394,2.3622306071213672,18.668016194331983,31.42647693963196,14.739380676991646,1.161899109792285,-99.248,-12.453213244714023,644.7200878155872,,2.0078234167082227,6.330375034348975,,,1.9887999631442943,-15.093044607070992,-6.342620035566093,-43.89027713390848,-44.93369147903863,-0.8325694190209383,0.0386309779443166,1.917950891408806,-2.290958640246113,9.297187349360202,0.2626236081321498,0.95267874229674,7.231034069487787,0.0882125607732205,-0.1214903418117103,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11,True,0.15931485114352756,-1.2907864358254515,1.2551188116250676,-0.15533278498869327,-0.8948145963656151,-0.4211878218960002,-0.7738418235407168,-0.5119439000921919,-1.0610964438373869,-1.548385354611262,-0.640971929721433,0.8416696660605006,1.1266144613636584,0,Stable,11.8737755011831,39.48774418825266,98.57080733220906,48.94335333025022,62.639518258314354,50.31956723302657,10.67267182871114
