lt,naics,act,emp,ivch,ebitda,sale,ceq,oibdp,dp,dlc,dvt,ppent,invt,ivst,seq,capx,at,gind,lct,cogs,ebit,ggroup,fyear,xrd,gvkey,isin,che,fincf,datadate,revt,loc,ib,rect,dltt,xsga,conm,gsubind,xint,gsector,oancf,sic,roa,roe,ebit_margin,ebitda_margin,net_profit_margin,operating_margin,gross_margin,roc,current_ratio,quick_ratio,cash_ratio,cash_ratio_enhanced,working_capital_ratio,debt_to_equity,total_debt_to_equity,equity_ratio,debt_ratio,interest_coverage,net_debt_to_ebitda,debt_to_assets,asset_turnover,revenue_per_employee,receivables_turnover,days_sales_outstanding,capital_intensity,working_capital_turnover,inventory_turnover,asset_quality,capex_to_revenue,capex_to_depreciation,fcf,fcf_margin,reinvestment_rate,cash_conversion,financial_leverage,rnd_intensity,dividend_payout_ratio,retention_ratio,revenue_growth,asset_growth,employee_growth,fcf_growth,capex_growth,margin_trend,leverage_trend,capex_trend,fcf_trend,margin_volatility,leverage_volatility,cf_to_assets,cashflow_volatility,margin_consistency,growth_quality,ebitda_outlier,ebit_outlier,roa_outlier,roe_outlier,ebit_margin_outlier,ebitda_margin_outlier,net_profit_margin_outlier,operating_margin_outlier,gross_margin_outlier,roc_outlier,current_ratio_outlier,quick_ratio_outlier,cash_ratio_outlier,cash_ratio_enhanced_outlier,working_capital_ratio_outlier,debt_to_equity_outlier,total_debt_to_equity_outlier,equity_ratio_outlier,debt_ratio_outlier,interest_coverage_outlier,net_debt_to_ebitda_outlier,debt_to_assets_outlier,asset_turnover_outlier,revenue_per_employee_outlier,receivables_turnover_outlier,days_sales_outstanding_outlier,capital_intensity_outlier,working_capital_turnover_outlier,inventory_turnover_outlier,asset_quality_outlier,capex_to_revenue_outlier,capex_to_depreciation_outlier,fcf_outlier,fcf_margin_outlier,reinvestment_rate_outlier,cash_conversion_outlier,financial_leverage_outlier,rnd_intensity_outlier,dividend_payout_ratio_outlier,retention_ratio_outlier,revenue_growth_outlier,asset_growth_outlier,employee_growth_outlier,fcf_growth_outlier,capex_growth_outlier,margin_trend_outlier,leverage_trend_outlier,capex_trend_outlier,fcf_trend_outlier,margin_volatility_outlier,leverage_volatility_outlier,cashflow_volatility_outlier,margin_consistency_outlier,growth_quality_outlier,years_available,latest_year
1383.882,236220.0,1518.048,13.983,,45.313,3270.03,522.571,45.313,61.638,106.455,,313.786,67.732,0.0,522.571,88.395,1907.528,201030.0,1185.562,2445.023,-16.325,2010.0,2015.0,1.749,220293,,801.819,32.892,2015-12-31,3270.03,DEU,35.098,637.346,0.0,678.737,ZUBLIN ANLAGEN & PROJEKTE AG,20103010.0,6.243,20.0,63.58,1540.0,-0.8558196786626461,6.716407913948534,-0.4992308939061721,1.3857059415357045,1.0733234863288714,1.3857059415357045,25.229340403604862,-3.1239774116818575,1.2804458982322309,1.2233151872276609,0.676319753838264,0.676319753838264,17.430202859407572,0.0,0.20371394509071494,27.395194198984235,72.54845014070567,-2.6149287201665863,-15.34579480502284,5.580783086801347,1.7142762779891043,233.8575413001502,5.130698239260935,71.1404146139332,9.595814105680986,9.83509080081567,36.09849111202977,75.44659894900624,2.703186209300832,1.4340990947142995,-24.814999999999998,-0.7588615394965794,139.02956904687008,,3.6502752735991852,0.0534857478371758,0.0,100.0,0.22966789342160343,4.082256241024229,,-172.56484486943296,-5.85159070817668,,,,,,,3.333109658154428,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,True
1073.971,339991.0,851.562,9.078,0.029,119.706,1803.136,636.859,119.706,108.07,44.687,9.504,715.129,419.759,12.7,636.859,108.317,1759.303,251010.0,602.484,1295.94,11.636,2510.0,2024.0,133.038,220295,DE0007856023,124.399,-59.248,2024-12-31,1803.136,DEU,-137.849,233.211,320.667,263.662,ELRINGKLINGER AG,25101010.0,26.431,25.0,168.022,3050.0,0.6613982923919302,-21.64513652158484,0.6453201533328601,6.638767125718747,-7.644958561084687,6.638767125718747,28.128549371761192,1.2152150437690463,1.4134184476268248,0.7167045099952861,0.20647685249732772,0.22755625045644362,14.157765887968129,0.5035133365470221,0.5736811444919518,36.19950628174908,61.045254853768796,0.4402406265370209,2.012889913621706,20.766974193757413,1.024914980534905,198.62701035470369,7.731779375758433,47.20776192145241,39.66029184709306,7.239242325697171,3.0873429753739647,20.326799874723115,6.007145329026762,1.0022855556583696,59.705,3.3111756406616033,64.46596279058696,1443.984187005844,2.7624686155020184,7.378145630723362,,,-2.3812204946078164,-12.393031092378804,-5.200501253132838,2.0790234061105695,52.10498230635285,-0.8535960562738824,-0.01185165207261132,-0.841471770727287,0.709805219909235,3.3785085388782212,0.13358232103760886,9.550486755266146,2.782741537123024,0.7021783634218506,-0.5065758480843952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
21580.0,325412.0,13450.0,59.02,,5892.0,21156.0,29912.0,5892.0,1806.0,3273.0,284.0,10025.0,4484.0,558.0,29912.0,1702.0,51567.0,352020.0,11294.0,6826.0,4086.0,3520.0,2024.0,2279.0,220301,DE0006599905,3075.0,-985.0,2024-12-31,21156.0,DEU,2777.0,4900.0,6997.0,5895.0,MERCK KGAA,35202010.0,267.0,35.0,4586.0,2834.0,7.923672115888068,9.2838994383525,19.313669880884856,27.850255246738513,13.126299867649841,27.850255246738513,67.73492153526186,11.070470616922702,1.190897821852311,0.7938728528422171,0.27226846112980346,0.3216752257836019,4.180968448814164,0.2339194971917625,0.3433404653650709,58.006089165551614,41.848468982100954,15.303370786516854,1.2211473183978276,19.915837648108287,0.41026237710163477,358.4547610979329,4.317551020408163,84.53866515409341,47.38608432595954,9.812615955473099,1.5223015165031222,15.465316966276882,8.044999054641709,0.9424141749723145,2884.0,13.632066553223671,37.112952464020935,112.23690651003426,1.7239569403583845,10.772357723577237,10.2268635217861,89.7731364782139,0.7764492926213507,6.334673677698732,-6.180453996312075,45.877592311583214,-5.810736026563368,0.48009625781099513,-0.04695215369896828,0.40790498000839015,-0.24171394464961865,2.6364905768608735,0.2329913084873707,8.893284464870945,1.5872687760401074,0.36475132640648655,0.2689354965133424,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
3290.333,331410.0,4740.018,6.979,,679.112,17183.261,4554.9,679.112,201.565,147.816,65.489,1926.662,3545.794,41.839,4554.9,846.67,7846.232,151040.0,2207.551,15509.246,477.547,1510.0,2024.0,13.526,220303,DE0006766504,364.209,17.205,2024-09-30,17183.261,DEU,416.096,717.167,235.406,633.348,AURUBIS AG,15104025.0,36.056,15.0,537.473,3330.0,6.086322708785568,9.135129201519245,2.779140699777534,3.9521718258251446,2.4215194077538604,3.9521718258251446,9.742126363558114,9.96902911839035,2.1471839155697876,0.5409723263471603,0.16498327784952646,0.18393595436753218,32.2762186996255,0.05168192495993326,0.0841340095282004,58.0520688146871,41.93519895919468,13.244591746172622,0.027996854716158717,4.88415331078663,2.1900016466502645,2462.137985384725,23.95991589127776,15.233776347807325,11.21243517164757,6.785186539449477,4.373983937025106,13.782105856671075,4.92729523226121,4.20048123434128,-309.197,-1.7994081565774973,157.5279130300499,112.54871248275037,1.7225914948736527,0.07871614124932398,15.738916019380145,84.26108398061986,0.4361597415107221,8.080314274926636,-3.4716459197787097,491.40239470563574,35.47001777636976,0.14212468402637574,-0.01782356057655293,0.27903245106989083,-0.29789896758560147,1.5227710416822389,0.07190729391134693,6.850077846283413,2.6928259874766445,0.09582139537714494,0.3665091022160684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True
1347.032,221122.0,441.204,1.492,6.113,90.445,1787.197,378.966,90.445,62.566,10.628,11.062,793.789,19.184,0.0,378.966,134.034,1732.074,551030.0,264.951,1506.518,27.879,5510.0,2024.0,,220307,,93.088,33.214,2024-12-31,1787.197,DEU,35.94,270.851,256.7,146.151,PFALZWERKE AG,55103010.0,3.177,55.0,49.506,4911.0,1.609573263036106,9.483700384731083,1.5599287599520366,5.0607179846429915,2.0109702511810394,5.0607179846429915,15.704983837819775,4.385793797371576,1.665228664922948,1.592822823842899,0.3513404365335477,0.3513404365335477,10.175835443520311,0.6773694737786503,0.7054142060237593,21.879319243866025,77.76988742975183,8.7752596789424,1.9264746531040964,15.433982612752109,1.0318248527487854,1197.853217158177,6.598450808747244,55.31601440691765,44.41530508388275,10.1399522277635,78.52992076730608,21.01174661128797,7.4996768683027115,2.142281750471502,-84.52799999999999,-4.729640884580714,270.7429402496667,177.5745184547509,4.570526115799306,,30.779076238174735,69.22092376182526,-9.603162680691558,-2.583562522145544,6.0412224591329,5505.305039787761,0.8714892079833669,-0.03382912737714257,-0.024185162627496006,0.44478561343587464,-0.39341158594315784,1.2853282924683083,0.1731064487616404,2.8581919710127854,1.5646567341546296,0.007619845070686371,-0.40180405290175586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True
14787.0,316210.0,11904.0,46.045,,2493.0,23683.0,5476.0,2493.0,1170.0,1177.0,357.0,4912.0,4989.0,75.0,5476.0,419.0,20655.0,252030.0,9593.0,10488.0,1323.0,2520.0,2024.0,170.0,221244,DE000A1EWWW0,2530.0,-1559.0,2024-12-31,23683.0,DEU,756.0,3145.0,4410.0,10915.0,ADIDAS AG,25203010.0,221.0,25.0,2910.0,3021.0,6.405228758169934,13.805697589481372,5.586285521259975,10.526538023054512,3.1921631550057006,10.526538023054512,55.715069881349486,13.382561197653247,1.2409048264359428,0.7208381111226936,0.26373397268841864,0.27155217345981447,11.188574195110142,0.8053323593864135,1.0202702702702702,26.5117404986686,71.59041394335513,5.986425339366516,1.2262334536702768,27.049140643911883,1.1465988864681675,514.3446628298403,7.5303656597774244,48.47042182155977,20.74061563146561,10.247944612721765,2.1022248947684905,27.47518760590656,1.769201536967445,0.3581196581196581,2491.0,10.518093146983068,14.398625429553263,219.95464852607708,3.7719138056975896,0.7178144660727104,47.22222222222222,52.77777777777778,10.528772109954732,14.622641509433954,-10.698008184480512,9.880899867666514,15.426997245179063,-0.4227210971496479,0.1074996125257679,-0.15935475444875294,0.5446956087812201,3.247124986310203,0.40942978923554557,14.088598402323893,5.595751210865922,0.1864242996914177,0.5394375436823811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
66695.0,482111.0,22598.0,227.895,,2563.0,26203.0,17116.0,2563.0,3035.0,4793.0,,43633.0,2185.0,514.0,17116.0,17874.0,83898.0,203040.0,25066.0,25325.0,-472.0,2030.0,2024.0,163.0,221614,,4684.0,5752.0,2024-12-31,26203.0,DEU,-1787.0,3607.0,33330.0,739.0,DEUTSCHE BAHN AG,20304010.0,935.0,20.0,4567.0,4011.0,-0.5625879043600562,-10.44052348679598,-1.8013204594893715,9.781322749303515,-6.8198297904820055,9.781322749303515,3.350761363202687,-0.9356539666177696,0.901539934572728,0.8143700630335913,0.18686667198595708,0.2073725365036304,-2.9416672626284295,1.9473007712082262,2.22733115213835,20.40096307420916,79.49533957901261,-0.5048128342245989,13.046820132657043,45.439700588810226,0.31231972156666427,114.9783891704513,7.26448572220682,50.24443765980995,166.519100866313,,11.590389016018307,9.882237955612768,68.21356333244285,5.889291598023064,-13307.0,-50.78426134412091,391.3728924895993,,4.901729376022435,0.6220661756287448,,,-42.01721581730875,8.2946096654275,-25.145589930727773,1.1170212765957421,10.30609725993581,-0.6138444855094198,0.1664278556428696,2.826218004104268,-2.5064489113267965,3.545165686302901,0.9874345302017017,5.443514744094019,1.5074311312744262,0.32978912341762556,-0.32266721792438124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,11,True
206294.0,517111.0,37161.0,198.194,,46037.0,118397.0,63296.0,46037.0,21638.0,15391.0,4400.0,92727.0,2451.0,6.0,63296.0,11198.0,304934.0,501010.0,35182.0,67748.0,24399.0,5010.0,2024.0,21.0,221616,DE0005557508,8478.0,-20282.0,2024-12-31,118397.0,DEU,11209.0,22303.0,134361.0,0.0,DEUTSCHE TELEKOM,50101020.0,6713.0,50.0,39874.0,4813.0,8.001403582414556,17.708859959555106,20.607785670245025,38.8835865773626,9.467300691740501,38.8835865773626,42.778955547860164,12.344111263451332,1.0562503552953215,0.9865840486612473,0.24097549883463135,0.24114604058893752,0.648992896823575,2.1227407735085944,2.3658998988877653,20.75727862422688,67.65201650193157,3.6345896022642634,3.0687056063601017,49.10964339824355,0.3882709045236018,597.3793353986498,5.30856835403309,68.75676748566264,78.31870739968073,59.826680141485596,27.64096287229702,10.094315491221051,9.458009915791784,0.5175154820223681,28676.0,24.22020828230445,28.083462908160705,163.4247305217427,4.817587209302325,0.017736935902092115,39.25417075564279,60.74582924435721,3.2312910341700807,5.039182928299546,-0.7302706709674811,14.740717029449414,-9.003738013976925,0.9083638954089496,0.09609006619788991,-0.022447142565844867,1.3659145704370923,3.561205423752282,0.641028743180756,13.076272242518053,1.4031013189131987,0.7156791433631443,-0.37895880169637797,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
907.905,511210.0,1513.244,4.707,0.875,157.018,1000.181,1456.741,157.018,59.254,6.648,3.7,58.113,0.0,0.0,1456.741,9.646,2364.646,451030.0,444.979,181.482,97.764,4510.0,2023.0,196.191,222247,,130.007,-266.48,2023-12-31,1000.181,DEU,-5.227,160.769,425.563,412.629,SOFTWARE GMBH,45103020.0,63.766,45.0,-1.343,7372.0,4.13440320453886,-0.3588146417242324,9.774630791826679,15.69895848851358,-0.5226054084210758,15.69895848851358,81.85508422975441,5.193847540036041,3.4007087974938144,3.4007087974938144,0.2921643493288448,0.2921643493288448,45.176529594704654,0.29213360508147984,0.2966972165951257,61.605035172283706,38.39496482771628,1.5331681460339366,1.9246455820351807,18.278042463861397,0.42297282553075594,212.48799660080732,6.221230461096356,58.67006571810502,5.810248345049546,0.9362667502913604,,12.296808909240536,0.9644254389955418,0.16279069767441862,-10.989,-1.098701135094548,,-1.3737162963872183,1.6232439397257303,19.61554958552502,,,4.384176970129605,-11.71439718787861,-5.784627702161737,-322.7199027158492,-28.36242109171927,-1.5867969667914168,-0.0046997039002349235,-0.050987146877700895,-2.1419414468350735,6.221738615381914,0.08577094075354849,-0.0567949705791057,3.8603215177489156,0.5962530846146866,-0.36520526259992725,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,True
3754.654,3339.0,3140.097,17.685,,295.497,4290.936,1219.056,295.497,144.041,113.163,48.441,680.643,627.516,133.263,1219.056,115.432,4978.375,201060.0,2411.012,3243.715,151.456,2010.0,2024.0,153.689,222340,DE0005565204,964.848,-375.802,2024-12-31,4290.936,DEU,61.79,1221.942,1212.048,634.568,DUERR AG,20106020.0,74.982,20.0,384.265,3560.0,3.0422778517086395,5.068676090351879,3.5296727800181595,6.886539440345883,1.4400121558559718,6.886539440345883,24.405421101596474,6.22992681514242,1.3023979142368434,1.0421271233822147,0.40018382322443846,0.45545646392469213,14.645039797122555,0.9942512895223845,1.087079674764736,24.487026389133,75.41926833555127,2.019898108879464,1.2195149189331873,26.619348683054213,0.8619149822984407,242.63138252756573,3.5115709256249477,103.94208396489718,15.862343320897821,5.885371390167126,5.169135129622194,43.925778994149695,2.690135672030532,0.8013829395797031,268.83299999999997,6.265136557618198,30.039686154086375,253.71394992605113,4.083795166095733,3.5817127079033577,78.39618061174947,21.60381938825053,-7.269801574729639,-3.444734614239564,-2.978933508887438,28.68364367430949,46.889952153110045,-0.4965662083968718,0.05705757022247362,0.04179476540472589,-0.001964439770119759,2.270022492596523,0.24554521334371138,7.718683305295403,1.7130674126114176,0.5263646183349368,-0.5931023291626563,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
2723.727,444110.0,1666.76,24.145,,519.867,5847.008,1670.35,519.867,299.728,382.419,,2552.384,1199.091,0.0,1670.35,102.09,4394.077,255040.0,1107.509,3478.644,220.139,2550.0,2024.0,,223089,DE0006084403,301.138,-223.404,2025-02-28,5847.008,DEU,115.342,133.852,1549.617,1866.56,HORNBACH-BAUMARKT AG,25504030.0,71.261,25.0,293.846,5211.0,5.0099031036552155,6.905259376777323,3.764985442126982,8.891162796425112,1.9726670461199987,8.891162796425112,40.50557139651597,6.836684972237295,1.5049629393530888,0.422271060551201,0.2719056910598469,0.2719056910598469,12.727382792791294,0.9277199389349537,1.1566653695333315,38.01367158563676,61.986328414363236,3.089193247358303,3.1371446927771918,43.969097491919236,1.3306566999167286,242.16226962103954,43.6826345515943,8.35572313224131,43.65282209294053,10.45506936956751,2.901067558675697,9.899462389939911,1.7460212129006836,0.3406088186622538,191.756,3.279557681467171,34.74268834695725,133.48202726459192,2.630632502170204,,0.0,100.0,1.1598855149173026,3.2473713383834646,2.530893031551229,-40.31331803991024,-11.954946874568783,0.0922619794689531,0.10742276383931121,-0.11002956581513568,0.4920661200644018,1.1044119343611911,0.4925614583297832,6.687320226750691,2.765392281962057,0.09072494351679716,0.032137880620271064,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,True
6390.975,517.0,1989.27,10.972,,1295.975,6329.186,4781.247,1295.975,655.25,497.345,69.1,2759.136,119.667,17.99,4781.247,774.598,11935.709,501010.0,1881.568,3684.958,640.725,5010.0,2024.0,6.535,225236,DE0005089031,132.847,-101.754,2024-12-31,6329.186,DEU,-47.583,1292.487,3397.504,1255.137,UNITED INTERNET AG,50101020.0,148.024,50.0,954.121,7370.0,5.368135231849235,-0.9952006244396074,10.123339715407322,20.476171817355343,-0.7518028384692755,20.476171817355343,41.77832662841635,7.834020133392006,1.0572405568121908,0.9936409420228236,0.07060441078929915,0.08016558529906972,0.9023510878155625,0.7105895177555144,0.8146094523039701,40.05834089956449,53.54499678234448,4.328521050640437,2.902835317039295,32.631903140399956,0.5302731492532199,576.8488880787459,4.896904959198816,74.53687646405083,43.59385235320941,58.76572394198808,30.793435115779623,11.941762320110183,12.238509027859191,1.182141167493323,179.52300000000002,2.836431098722648,81.18446192883292,148.91271606383393,2.4963590042514014,0.10325182416822638,,,1.866505204390112,6.13645696557934,0.09122422915526229,486.5422942464148,-2.9194427315977767,-0.5468603182232925,-0.0728668106173555,0.9960844831622925,-0.778187920511514,2.039358137012388,0.4132467835297932,7.993835975726284,4.339954980035436,0.7909672587684747,0.4524402035389427,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,11,True
1977.262,325414.0,814.022,0.524,,-230.737,238.278,49.048,-230.737,10.535,5.267,,14.99,62.068,520.845,49.049,0.349,2026.311,352010.0,264.31,47.819,-241.272,3520.0,2023.0,283.614,231016,DE0006632003,679.345,42.999,2023-12-31,238.278,DEU,-189.734,42.655,252.818,147.167,MORPHOSYS AG,35201010.0,109.858,35.0,-295.837,2836.0,-11.906958013848811,-386.82541947848074,-101.25651549870321,-96.83520929334642,-79.62715819337078,-96.83520929334642,79.93142463844754,-79.92659018706914,3.0798002345730393,2.8449699216828725,2.5702584086867692,4.540842192879573,27.12870827824554,5.154396623784379,5.261779037289243,2.420605721431705,97.5793942785683,-2.1962169345882865,,12.736692442571751,0.11759201820451057,454.72900763358774,5.586168092837885,65.33996004666818,6.290971050621544,0.43345970253514565,0.7704292066765484,35.63125305049423,0.14646757149212264,0.03312766967252017,-296.186,-124.30270524345512,,,41.31197374054517,119.02651524689647,,,-14.370730269848742,-15.462307649945839,-16.693163751987285,-19.653751522500464,-81.93581780538302,-9.350024856455683,0.42868959036981164,-0.35269395808601167,-14.312630135462468,59.69286138078496,1.6865268725124853,-14.599782560525012,6.565925530537057,0.22490140849214998,0.16866164819419466,False,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,10,True
1182.716,5418.0,655.424,13.069,,159.909,1483.814,522.579,159.909,42.334,32.191,,92.489,0.0,5.357,522.579,17.913,1720.885,254010.0,516.885,1003.599,117.575,2540.0,2016.0,21.287,231081,DE0005875306,179.047,-32.096,2016-12-31,1483.814,DEU,-140.555,450.346,451.004,288.739,GFK SE,25401010.0,14.129,25.0,146.203,7310.0,6.832240387939927,-26.89641183438294,7.923836815126424,10.776889825813745,-9.47254844609904,10.776889825813745,32.36355769658461,12.076525576145023,1.2680267370885205,1.2680267370885205,0.3463962003153506,0.3567602077831626,8.050450785496995,0.8630350626412467,0.9246353182963726,30.36687518340853,68.7271955999384,8.321537263783707,1.9020067663483609,28.07828530087717,0.8622389061442224,113.53691942765322,3.29483108543209,110.77957884209206,6.233193648260496,10.710442546864062,,36.573797784279606,1.2072267817934053,0.42313506873907497,128.29,8.645962364555125,12.252142568893936,124.3487135870721,3.293061910256631,1.4346137723461294,,,-3.8623166902721495,-6.590454002901803,-3.084909158324056,-11.261594648995999,-32.052497818912876,-1.6594393656980002,0.1378205823171777,-0.6735361896385356,-1.1768285116979618,1.842533514258373,0.156250906889541,8.495803031579682,1.3594207806928698,0.8111328393416563,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True
959.977,541714.0,681.964,4.74,,22.181,796.967,952.525,22.181,101.1,46.677,,823.937,31.122,90.413,952.525,117.468,1912.502,352030.0,344.585,580.986,-78.919,3520.0,2024.0,50.451,232623,DE0005664809,396.8,-161.421,2024-12-31,796.967,DEU,-196.078,204.232,392.743,188.201,EVOTEC SE,35203010.0,14.323,35.0,18.22,8731.0,-4.126479344858201,-20.58507650717829,-9.902417540500421,2.783176718734904,-24.60302622316859,2.783176718734904,27.100369275013897,-5.8664147218249445,1.97908788832944,1.8887705500819831,1.1515301014263535,1.4139123873645112,17.640713578338747,0.41231778693472615,0.46132122516469387,49.80517667432505,50.19482332567495,-5.5099490330238075,1.921464316306749,22.97618512294366,0.4167143354621329,168.13649789029535,3.9022631125386815,93.5354663367492,103.38407989289394,2.3622306071213672,18.668016194331983,31.426476939631957,14.739380676991646,1.161899109792285,-99.248,-12.453213244714023,644.7200878155872,,2.0078234167082227,6.330375034348975,,,1.9887999631442943,-15.093044607070993,-6.342620035566093,-43.890277133908484,-44.93369147903863,-0.8325694190209383,0.03863097794431662,1.9179508914088061,-2.290958640246113,9.297187349360202,0.2626236081321498,0.9526787422967401,7.231034069487787,0.08821256077322058,-0.12149034181171033,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,11,True
832.529,541512.0,771.75,5.553,0.77,108.385,1738.992,573.998,108.385,65.044,51.783,33.1,178.885,68.049,0.0,573.998,22.276,1406.896,451020.0,620.879,1057.572,43.341,4510.0,2024.0,1.03,233025,DE0005419105,144.674,-227.475,2024-12-31,1738.992,DEU,33.453,511.463,142.2,472.186,CANCOM SE,45102010.0,6.933,45.0,192.876,7373.0,3.0806115022005893,5.828069087348736,2.4923058875486492,6.2326336176359645,1.9237006265698753,6.2326336176359645,39.18476910762097,6.0515388202703715,1.2429958172204245,1.1333947516343765,0.23301480642766143,0.23301480642766143,10.72367822497185,0.2477360548294593,0.33795065488033055,40.79889345054646,59.17487859799161,6.251406317611424,0.4549430271716566,13.788012760005005,1.236048720019106,313.1626148028093,3.4000348021264486,107.3518423316496,10.286706321823216,11.526350325775,15.541330511837055,46.63720701459099,1.2809719653684433,0.3424758624930816,170.6,9.81028089835951,11.54938924490346,445.0197272790199,2.451046867759121,0.05922971468528895,98.94478821032493,1.0552117896750701,13.951338164437965,-9.14312468719224,-1.104185218165632,147.80663529138343,-13.612037539750254,-0.13984582611537466,0.007952547201984498,-0.11105880643008201,0.24443401315183136,0.9231519418954547,0.08594466595622366,13.709328905619177,5.771812763363266,0.2524325344007958,0.022867453873592656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,True
2884.745,561599.0,2406.091,4.434,,496.411,2808.579,1026.957,496.411,78.081,24.575,159.346,217.881,15.555,229.785,1026.957,142.276,4067.28,502020.0,2497.395,1989.932,418.33,5020.0,2024.0,15.39,234919,DE0005470306,1748.388,-193.853,2024-12-31,2808.579,DEU,318.867,353.584,96.723,309.873,CTS EVENTIM AG & CO KGAA,50202010.0,12.323,50.0,506.419,7990.0,10.285252060344996,31.04969341462203,14.894720782288836,17.67480993057343,11.353321377109207,17.67480993057343,29.148085206077525,37.22857041150505,0.963440304797599,0.9572118147109289,0.7000846882451515,0.7920945625341606,-2.244841761570388,0.09418407976185954,0.11811400087832304,25.249232902578626,70.92565547491198,33.94709080581027,-3.277707383599477,2.982287917232155,0.6905300348144214,633.4188092016238,7.9431733336350065,45.951408167617856,7.757695261553973,,127.92876888460303,51.680041698629054,5.06576457347292,1.822159039971312,364.143,12.965382138084774,28.094522519889658,121.05729926134869,3.960516360470789,0.5479639347869509,49.97255909203523,50.02744090796477,19.08064778728644,27.287902785901608,25.43140028288544,-25.79035857304437,2.04555887078266,-1.5039697320762582,-0.034587777432309216,0.3551110241865341,0.3248755201716945,21.20389538993195,0.2043468968732351,12.451048366475876,8.660978644354024,0.055340053068831774,-0.03791956543392789,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,11,True
